Sex	Age	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039
2	25	435179	434156	440720	431277	408983	402317	384752	377915	378536	367731	362887	351123	343628	333586	338533	348701	355085	369804	376935	390450	387648	391376	398081	403003	388566	378169
2	26	443113	435061	434048	440612	431173	408886	402223	384664	377830	378452	367651	362810	351050	343558	333518	338465	348632	355016	369733	376864	390378	387577	391305	398010	402932	388497
2	27	437852	442983	434945	433933	440498	431063	408783	402123	384570	377739	378363	367565	362728	350970	343482	333445	338392	348558	354942	369657	376788	390298	387499	391228	397931	402855
2	28	437743	437711	442852	434819	433809	440374	430943	408671	402015	384468	377641	378266	367472	362637	350882	343399	333364	338311	348476	354860	369573	376703	390212	387414	391143	397846
2	29	440382	437591	437570	442711	434682	433675	440239	430813	408549	401897	384357	377533	378159	367371	362538	350787	343307	333275	338223	348386	354770	369480	376610	390116	387320	391050
2	30	432642	440215	437437	437418	442560	434535	433530	440094	430672	408416	401768	384237	377416	378042	367261	362430	350683	343207	333179	338127	348289	354672	369380	376509	390013	387218
2	31	437664	432464	440046	437271	437255	442398	434377	433374	439937	430520	408273	401629	384106	377290	377918	367141	362313	350571	343100	333075	338023	348183	354566	369271	376400	389902
2	32	439217	437468	432285	439866	437094	437080	442224	434208	433208	439769	430357	408120	401481	383966	377154	377784	367013	362187	350452	342985	332964	337912	348070	354453	369155	376283
2	33	441807	439004	437273	432095	439675	436906	436894	442037	434027	433029	439589	430183	407957	401323	383817	377010	377641	366876	362053	350324	342861	332845	337794	347949	354332	369031
2	34	441724	441577	438793	437066	431893	439471	436706	436696	441839	433834	432839	439397	429997	407784	401154	383658	376856	377489	366731	361911	350188	342729	332718	337667	347820	354202
2	35	422382	441474	441347	438567	436843	431677	439252	436492	436484	441627	433628	432635	439193	429799	407599	400974	383488	376691	377326	366576	361760	350043	342589	332583	337532	347683
2	36	394082	422123	441223	441099	438325	436604	431444	439017	436261	436256	441398	433406	432418	438973	429586	407400	400780	383304	376514	377152	366408	361597	349887	342438	332438	337387
2	37	387352	393817	421861	440953	440831	438062	436345	431192	438764	436012	436010	441152	433167	432182	438735	429355	407185	400571	383107	376324	376963	366227	361421	349718	342274	332282
2	38	396798	387066	393548	421577	440660	440542	437778	436064	430919	438489	435743	435743	440884	432907	431926	438477	429106	406952	400344	382893	376117	376759	366031	361230	349535	342098
2	39	404756	396477	386778	393258	421271	440343	440230	437470	435761	430624	438191	435451	435456	440596	432627	431650	438199	428836	406701	400099	382662	375894	376538	365819	361022	349338
2	40	412848	404398	396153	386468	392946	420941	440001	439893	437139	435435	430307	437871	435137	435147	440286	432326	431353	437900	428547	406431	399836	382414	375654	376300	365591	360800
2	41	430838	412450	404038	395806	386135	392611	420587	439635	439533	436785	435087	429968	437529	434801	434816	439955	432005	431036	437581	428239	406143	399555	382150	375398	376047	365347
2	42	450342	430385	412052	403654	395435	385777	392254	420210	439246	439149	436408	434716	429608	437166	434446	434465	439604	431665	430701	437244	427913	405839	399258	381870	375128	375780
2	43	468294	449829	429935	411628	403245	395041	385399	391876	419810	438834	438742	436010	434324	429227	436783	434071	434096	439235	431307	430347	436890	427570	405518	398946	381575	374842
2	44	456973	467716	449320	429458	411177	402812	394623	384998	391475	419388	438399	438313	435590	433911	428825	436380	433676	433706	438846	430929	429974	436515	427209	405180	398617	381265
2	45	469255	456362	467142	448779	428950	410700	402353	394180	384573	391050	418941	437940	437859	435146	433476	428401	435955	433259	433294	438436	430530	429581	436120	426827	404823	398270
2	46	469484	468570	455753	466531	448203	428410	410193	401865	393709	384122	390600	418466	437451	437378	434676	433014	427951	435503	432816	432857	438000	430107	429165	435702	426422	404444
2	47	474129	468735	467887	455102	465877	447586	427832	409650	401342	393206	383642	390119	417959	436929	436864	434173	432520	427470	435020	432342	432390	437534	429655	428719	435254	425988
2	48	476499	473299	467984	467153	454404	465175	446925	427213	409067	400781	392666	383124	389601	417414	436368	436312	433631	431989	426954	434501	431833	431886	437031	429168	428238	434771
2	49	480520	475582	472466	467177	466364	453651	464419	446213	426545	408438	400177	392083	382566	389042	416825	435762	435714	433045	431414	426394	433938	431281	431341	436486	428641	427716
2	50	475802	479502	474662	471570	466307	465512	452839	463603	445444	425822	407758	399523	391452	381962	388437	416186	435104	435065	432408	430790	425785	433326	430680	430748	435893	428065
2	51	465288	474694	478480	473670	470604	465369	464593	451962	462721	444610	425040	407022	398813	390766	381303	387778	415491	434387	434358	431713	430109	425121	432658	430024	430100	435245
2	52	454042	464104	473588	477386	472607	469567	464361	463605	451018	461770	443712	424197	406227	398045	390025	380591	387064	414737	433610	433592	430961	429370	424400	431932	429312	429397
2	53	438923	452780	462921	472403	476213	471467	468454	463279	462544	450003	460748	442746	423287	405370	397217	389226	379823	386292	413923	432770	432764	430147	428570	423619	431147	428540
2	54	421507	437585	451514	461650	471129	474952	470241	467256	462113	461400	448906	459643	441701	422304	404442	396322	388361	378991	385456	413041	431860	431865	429264	427702	422771	430294
2	55	412983	420097	436243	450154	460282	469757	473592	468918	465962	460853	460162	447721	458448	440569	421238	403438	395350	387421	378089	384550	412083	430871	430888	428305	426758	421849
2	56	403713	411465	418680	434798	448689	458809	468278	472126	467490	464565	459493	458825	446439	457156	439346	420085	402349	394298	386404	377111	383568	411044	429799	429828	427263	425734
2	57	389635	402087	409943	417160	433248	447116	457227	466689	470551	465956	463063	458030	457387	445061	455765	438028	418844	401177	393165	385307	376056	382508	409923	428641	428685	426138
